task,split_name,feature_set,model,n_train,n_test,train_label_counts,test_label_counts,accuracy,weighted_f1,balanced_accuracy,macro_f1,auroc,confusion_matrix,labels,error
cell_type,grouped_seed2_fold3,shared_genes_plus_modules,random_forest,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.7777777777777778,0.7037037037037037,0.7777777777777778,0.7037037037037037,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,shared_genes_plus_modules,hist_gradient_boosting,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.1111111111111111,0.022222222222222223,0.1111111111111111,0.022222222222222223,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,shared_genes_plus_modules,knn,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5555555555555556,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,shared_genes_plus_modules,small_mlp,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5555555555555556,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,shared_genes,majority,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.1111111111111111,0.022222222222222223,0.1111111111111111,0.022222222222222223,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,shared_genes,stratified_random,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.1111111111111111,0.07407407407407407,0.1111111111111111,0.06666666666666667,,"[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,shared_genes,elastic_net_logreg,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.7777777777777778,0.7407407407407407,0.7777777777777778,0.6666666666666666,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,shared_genes,linear_svm,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.7777777777777778,0.7407407407407407,0.7777777777777778,0.6666666666666666,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,shared_genes,random_forest,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5555555555555556,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,shared_genes,hist_gradient_boosting,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.1111111111111111,0.022222222222222223,0.1111111111111111,0.022222222222222223,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,shared_genes,knn,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5555555555555556,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,modules_only,majority,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.1111111111111111,0.022222222222222223,0.1111111111111111,0.022222222222222223,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,modules_only,stratified_random,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.1111111111111111,0.07407407407407407,0.1111111111111111,0.06666666666666667,,"[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,modules_only,elastic_net_logreg,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.5555555555555556,0.45185185185185184,0.5555555555555556,0.45185185185185184,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,modules_only,linear_svm,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.5555555555555556,0.48888888888888893,0.5555555555555556,0.44000000000000006,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,modules_only,random_forest,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.5555555555555556,0.45185185185185184,0.5555555555555556,0.45185185185185184,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,modules_only,hist_gradient_boosting,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.1111111111111111,0.022222222222222223,0.1111111111111111,0.022222222222222223,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,modules_only,knn,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.6666666666666666,0.6000000000000001,0.6666666666666666,0.6000000000000001,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold3,modules_only,small_mlp,22,9,"{'Lymphatic_endothelial': 3, 'Endothelial': 3, 'Fibroblast': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Glandular': 2, 'Melanocytes': 2}","{'Endothelial': 1, 'Fibroblast': 1, 'Keratinocyte': 1, 'Unknown': 1, 'muscle_fiber': 1, 'Lymphatic_endothelial': 1, 'Immune_cell': 1, 'Glandular': 1, 'Neural_cell': 1}",0.2222222222222222,0.1358024691358025,0.2222222222222222,0.1358024691358025,,"[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
cell_type,grouped_seed2_fold4,shared_genes_plus_modules,majority,24,7,"{'Fibroblast': 3, 'Endothelial': 3, 'muscle_fiber': 3, 'Keratinocyte': 3, 'Immune_cell': 3, 'Lymphatic_endothelial': 3, 'Neural_cell': 2, 'Glandular': 2, 'Unknown': 1, 'Melanocytes': 1}","{'Lymphatic_endothelial': 1, 'Endothelial': 1, 'Fibroblast': 1, 'Glandular': 1, 'muscle_fiber': 1, 'Immune_cell': 1, 'Keratinocyte': 1}",0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['Endothelial', 'Fibroblast', 'Glandular', 'Immune_cell', 'Keratinocyte', 'Lymphatic_endothelial', 'Melanocytes', 'Neural_cell', 'Unknown', 'muscle_fiber']",
