sample_id,accession,patient_id,platform_id,modality,processed_modality,cell_type,specimen_compartment,disease_label,keloid_vs_normal,scar_type,lesional_status,treatment,encoder_task,encoder_response,contrast_type,eval_grain,cohort_role,lockbox,allow_accession_level_grouping,split_group,keloid_binary,keloid_binary_all_profiles,keloid_vs_normal_scar,keloid_vs_pathologic_scar,keloid_vs_unaffected_skin,clean_keloid_binary,fibroblast_keloid_binary,is_tissue_for_primary_skin
GSE58095_GSM1145884,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145885,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145886,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145887,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145888,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145889,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145890,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145891,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145892,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145893,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145894,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145895,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145896,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145897,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145898,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145899,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145900,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145901,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145902,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145903,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145904,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145905,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145906,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145907,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145908,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145909,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145910,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145911,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145912,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145913,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145914,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145915,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145916,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145917,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145918,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145919,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145920,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145921,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145922,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145923,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145924,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145925,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1145926,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400698,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400699,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400700,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400701,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400702,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400703,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400704,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400705,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400706,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400707,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400708,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400709,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400710,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400711,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400712,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400713,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400714,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400715,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400716,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400717,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400718,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400719,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400720,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400721,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400722,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400723,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400724,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400725,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400726,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400727,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400728,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400729,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400730,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400731,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,scleroderma,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400732,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400733,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400734,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400735,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400736,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400737,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400738,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400739,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSE58095_GSM1400740,GSE58095,PATIENT01,GSE58095,external_fibrosis,external_fibrosis,skin,bulk_tissue,control,exclude,unknown,unknown,none,fibrosis_binary,non_fibrotic,sample,profile,existing,False,False,external_fibrosis|GSE58095|PATIENT01,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
GSM3440194,GSE121618,0530K,GPL21185,microarray,public_keloid,endothelial,endothelial,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,development,False,False,microarray|GSE121618|0530K,keloid,keloid,keloid,keloid,exclude,keloid,exclude,False
GSM3440195,GSE121618,0615K,GPL21185,microarray,public_keloid,endothelial,endothelial,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,development,False,False,microarray|GSE121618|0615K,keloid,keloid,keloid,keloid,exclude,keloid,exclude,False
