path,method,compressed_size,uncompressed_size,local_offset
masks/20190625_p173_slide10_ac1_vz_s1_p1_r14_a14_ac_full_l1_x17_y0_nucleiexp.tiff,8,16801,288556,2258084396
masks/20190708_p173_slide26_ac1_vz_s1_p4_r31_a31_ac_full_l1_x0_y91_cell.tiff,8,10075,149812,2258101336
masks/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_cropmask_l12_x915_y208_sphere.tiff,8,1928,183880,2258111545
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l29_x1428_y715_cyto.tiff,8,25064,251332,2258113621
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l34_x1760_y394_nucleiexp.tiff,8,3877,88024,2258138824
masks/20190708_p173_slide26_ac1_vz_s1_p5_r65_a65_ac_full_l1_x0_y0_cyto.tiff,8,11464,139366,2258142843
masks/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l13_x1133_y0_cell.tiff,8,14653,206858,2258154440
masks/20190619_p176_slide43_ac1_vz_s1_p1_r9_a9_ac_full_l2_x346_y217_cell.tiff,8,28242,309004,2258169229
masks/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l7_x376_y127_sphere.tiff,8,1834,130788,2258197606
masks/20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l3_x78_y596_cyto.tiff,8,17587,215364,2258199585
masks/20190621_p173_slide4_ac1_vz_s1_p1_r16_a16_ac_full_l6_x721_y194_cyto.tiff,8,13783,147692,2258217308
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y1070_cell.tiff,8,15075,238310,2258231227
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l20_x959_y729_nucleiexp.tiff,8,40486,620374,2258246436
masks/20190619_p173_slide8_ac1_vz_s1_p1_r3_a3_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1086,97788,2258287063
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l43_x2368_y936_nucleiexp.tiff,8,11810,235832,2258288290
masks/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l9_x423_y287_cyto.tiff,8,28535,336868,2258300242
masks/20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_cropmask_l3_x131_y0_sphere.tiff,8,2221,220666,2258328914
masks/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l11_x701_y305_cell.tiff,8,6536,115804,2258331279
masks/20190625_p173_slide10_ac1_vz_s1_p1_r9_a9_ac_full_l1_x7_y218_cell.tiff,8,4383,65116,2258337950
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l19_x907_y581_cyto.tiff,8,13133,139858,2258342466
masks/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_cropmask_l11_x798_y561_sphere.tiff,8,2731,362356,2258355737
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l30_x1446_y772_cell.tiff,8,33296,365836,2258358615
masks/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l1_x30_y871_nucleiexp.tiff,8,4848,99454,2258392048
masks/20190620_p173_slide19_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,2431,292108,2258397034
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l17_x868_y350_cyto.tiff,8,11583,158594,2258399607
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_cropmask_l25_x1167_y348_sphere.tiff,8,1970,278524,2258411326
masks/20190715_p173_slide22_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_nucleiexp.tiff,8,13222,227298,2258413446
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l32_x1477_y38_cell.tiff,8,5896,118828,2258426806
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l4_x345_y1935_nucleiexp.tiff,8,15429,251568,2258432838
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l18_x926_y94_nucleiexp.tiff,8,9865,209152,2258448408
masks/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l16_x1051_y479_nucleiexp.tiff,8,7573,184948,2258458413
masks/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l11_x871_y475_cyto.tiff,8,30183,305164,2258466127
masks/20190715_p173_slide16_ac1_vz_s1_p2_r31_a31_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,861,68710,2258496447
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l31_x1300_y1904_nucleiexp.tiff,8,16934,387740,2258497452
masks/20190708_p173_slide26_ac1_vz_s1_p5_r73_a73_ac_full_l1_x2_y0_nucleiexp.tiff,8,1874,49840,2258514529
masks/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l1_x30_y871_cell.tiff,8,6525,99454,2258516541
masks/20190621_p173_slide13_ac1_vz_s1_p1_r17_a17_ac_full_cropmask_l3_x247_y485_sphere.tiff,8,5034,681184,2258523199
masks/20190715_p173_slide22_ac1_vz_s1_p1_r27_a27_ac_full_l2_x0_y279_cell.tiff,8,7772,129696,2258528381
masks/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l9_x423_y287_nucleiexp.tiff,8,17320,336868,2258536288
masks/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l8_x391_y60_nucleiexp.tiff,8,6991,139468,2258553750
masks/20190711_p176_slide39_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y0_cyto.tiff,8,12828,146350,2258560882
masks/20190711_p173_slide28_ac1_vz_s1_p1_r4_a4_ac_full_cropmask_l1_x2_y0_sphere.tiff,8,1805,206222,2258573841
masks/20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l3_x198_y0_cell.tiff,8,6923,98388,2258575788
masks/20190708_p173_slide26_ac1_vz_s1_p4_r1_a1_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,763,58728,2258582846
masks/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l14_x751_y1253_cyto.tiff,8,26577,283312,2258583751
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l21_x1121_y1969_cyto.tiff,8,14336,150550,2258610464
masks/20190715_p176_slide30_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y0_cell.tiff,8,9907,133492,2258624938
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_cropmask_l31_x1669_y532_sphere.tiff,8,2620,261720,2258634976
masks/20190709_p176_slide47_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y0_cyto.tiff,8,20391,217556,2258637746
masks/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l14_x887_y437_cell.tiff,8,17192,234988,2258658268
masks/20190708_p176_slide33_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y3_nucleiexp.tiff,8,33997,570482,2258675598
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l26_x1411_y1657_cyto.tiff,8,21259,206332,2258709731
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l31_x1669_y532_cell.tiff,8,19523,261720,2258731128
masks/20190708_p173_slide26_ac1_vz_s1_p4_r5_a5_ac_full_l2_x0_y282_cell.tiff,8,36300,451068,2258750790
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l19_x1043_y1258_cell.tiff,8,5891,102412,2258787223
masks/20190715_p173_slide16_ac1_vz_s1_p1_r17_a17_ac_full_l9_x683_y0_nucleiexp.tiff,8,17056,323468,2258793252
masks/20190708_p173_slide26_ac1_vz_s1_p6_r59_a59_ac_full_l2_x128_y0_cell.tiff,8,9837,133234,2258810448
masks/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_cropmask_l6_x404_y925_sphere.tiff,8,1779,174988,2258820420
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l37_x1644_y341_nucleiexp.tiff,8,14126,296944,2258822347
masks/20190715_p173_slide16_ac1_vz_s1_p1_r17_a17_ac_full_l5_x413_y535_cyto.tiff,8,12822,126108,2258836615
masks/20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l8_x706_y974_cell.tiff,8,33681,463588,2258849574
masks/20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l1_x0_y90_cyto.tiff,8,16133,191428,2258883392
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l24_x1258_y2323_cyto.tiff,8,12978,164212,2258899659
masks/20190620_p176_slide27_ac1_vz_s1_p1_r4_a4_ac_full_l2_x78_y294_cell.tiff,8,15350,217556,2258912775
masks/20190619_p176_slide43_ac1_vz_s1_p1_r5_a5_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,2003,274808,2258928259
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l33_x1726_y195_cell.tiff,8,22365,300268,2258930404
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_cropmask_l1_x0_y1143_sphere.tiff,8,2342,280156,2258952908
masks/20190625_p173_slide10_ac1_vz_s1_p1_r4_a4_ac_full_cropmask_l1_x12_y0_sphere.tiff,8,773,60292,2258955395
masks/20190709_p176_slide47_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y0_nucleiexp.tiff,8,11212,217556,2258956311
masks/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_l5_x172_y197_cyto.tiff,8,12864,151446,2258967659
masks/20190625_p173_slide10_ac1_vz_s1_p1_r17_a17_ac_full_cropmask_l1_x0_y362_sphere.tiff,8,877,61446,2258980658
masks/20190715_p173_slide16_ac1_vz_s1_p1_r12_a12_ac_full_cropmask_l2_x70_y63_sphere.tiff,8,2506,189658,2258981681
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_cropmask_l20_x877_y1090_sphere.tiff,8,3165,327016,2258984333
masks/20190620_p173_slide19_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y0_cyto.tiff,8,3594,45250,2258987648
masks/20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l8_x1137_y75_cell.tiff,8,2171,58750,2258991375
masks/20190708_p173_slide26_ac1_vz_s1_p5_r72_a72_ac_full_l1_x0_y0_cyto.tiff,8,26627,286398,2258993683
masks/20190625_p173_slide10_ac1_vz_s1_p1_r18_a18_ac_full_l7_x545_y718_cell.tiff,8,3363,49772,2259020443
masks/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_l8_x368_y0_cell.tiff,8,15768,238744,2259023943
masks/20190625_p173_slide10_ac1_vz_s1_p1_r2_a2_ac_full_l2_x374_y0_nucleiexp.tiff,8,11391,215386,2259039844
masks/20190715_p173_slide22_ac1_vz_s1_p1_r17_a17_ac_full_l1_x0_y281_cell.tiff,8,8080,100332,2259051373
masks/20190715_p173_slide22_ac1_vz_s1_p1_r18_a18_ac_full_l2_x207_y0_nucleiexp.tiff,8,17088,288304,2259059588
masks/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l8_x670_y991_cell.tiff,8,14558,169600,2259076816
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_cropmask_l25_x1278_y210_sphere.tiff,8,2178,201238,2259091511
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l18_x926_y94_cell.tiff,8,14236,209152,2259093837
masks/20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l1_x0_y191_nucleiexp.tiff,8,15916,284326,2259108208
masks/20190715_p173_slide16_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y6_cell.tiff,8,4478,87288,2259124264
masks/20190708_p173_slide26_ac1_vz_s1_p4_r5_a5_ac_full_l2_x0_y282_cyto.tiff,8,44591,451068,2259128873
masks/20190715_p173_slide16_ac1_vz_s1_p1_r17_a17_ac_full_l3_x113_y600_nucleiexp.tiff,8,4429,88432,2259173597
masks/20190619_p173_slide31_ac1_vz_s1_p1_r4_a4_ac_full_l32768_x0_y0_cyto.tiff,8,983,20469,2259178168
masks/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l3_x93_y1195_sphere.tiff,8,1722,157448,2259179286
masks/20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l1_x0_y191_cell.tiff,8,23035,284326,2259181153
masks/20190715_p173_slide22_ac1_vz_s1_p1_r1_a1_ac_full_l2_x98_y270_cyto.tiff,8,6918,87436,2259204323
masks/20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_cropmask_l2_x47_y510_sphere.tiff,8,2857,375968,2259211375
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l16_x729_y1617_cyto.tiff,8,34492,322528,2259214379
masks/20190708_p173_slide26_ac1_vz_s1_p4_r12_a12_ac_full_l1_x0_y0_cell.tiff,8,8894,110938,2259249008
masks/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l15_x992_y210_sphere.tiff,8,2431,196792,2259258035
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l14_x695_y1315_nucleiexp.tiff,8,12707,223828,2259260612
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l23_x1151_y1828_nucleiexp.tiff,8,10880,191764,2259273461
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l32_x1477_y38_sphere.tiff,8,1246,118828,2259284486
masks/20190625_p173_slide10_ac1_vz_s1_p1_r18_a18_ac_full_l2_x261_y260_nucleiexp.tiff,8,10643,168418,2259285879
masks/20190625_p173_slide10_ac1_vz_s1_p1_r11_a11_ac_full_l1_x0_y0_cyto.tiff,8,4271,53018,2259296664
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l35_x1794_y328_cell.tiff,8,30900,370004,2259301068
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l37_x1644_y341_cell.tiff,8,19165,296944,2259332105
masks/20190711_p176_slide39_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l4_x458_y663_sphere.tiff,8,1820,186816,2259351407
masks/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l2_x0_y1099_cell.tiff,8,13653,175468,2259353373
masks/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l2_x5_y0_nucleiexp.tiff,8,11398,198752,2259367161
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l37_x1814_y146_nucleiexp.tiff,8,6727,157066,2259378697
masks/20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l2_x175_y26_cell.tiff,8,1685,24544,2259385566
masks/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_l7_x347_y700_cyto.tiff,8,2781,53388,2259387387
masks/20190625_p173_slide10_ac1_vz_s1_p1_r9_a9_ac_full_cropmask_l2_x111_y191_sphere.tiff,8,1261,92288,2259390303
masks/20190621_p173_slide4_ac1_vz_s1_p1_r16_a16_ac_full_l7_x861_y0_cell.tiff,8,15345,227068,2259391710
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l17_x784_y440_cyto.tiff,8,16276,187468,2259407189
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l30_x1386_y477_nucleiexp.tiff,8,6233,152588,2259423601
masks/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_l8_x368_y0_nucleiexp.tiff,8,11824,238744,2259429976
masks/20190715_p173_slide16_ac1_vz_s1_p2_r34_a34_ac_full_l2_x336_y36_cyto.tiff,8,4014,60620,2259441938
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_cropmask_l10_x700_y577_sphere.tiff,8,812,38268,2259446088
masks/20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l2_x80_y448_cyto.tiff,8,12300,142092,2259447047
masks/20190715_p173_slide16_ac1_vz_s1_p1_r9_a9_ac_full_l1_x17_y0_cell.tiff,8,4321,86830,2259459482
masks/20190621_p173_slide13_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y0_cyto.tiff,8,13674,166158,2259463935
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l46_x2253_y974_cell.tiff,8,10783,160524,2259477742
masks/20190708_p173_slide26_ac1_vz_s1_p6_r63_a63_ac_full_cropmask_l2_x180_y0_sphere.tiff,8,2699,275542,2259488662
masks/20190621_p173_slide13_ac1_vz_s1_p1_r17_a17_ac_full_cropmask_l7_x885_y0_sphere.tiff,8,845,45544,2259491507
masks/20190619_p173_slide31_ac1_vz_s1_p1_r13_a13_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1363,141730,2259492498
masks/20190715_p173_slide22_ac1_vz_s1_p1_r24_a24_ac_full_cropmask_l1_x0_y348_sphere.tiff,8,819,48598,2259494005
masks/20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_cropmask_l7_x552_y779_sphere.tiff,8,2889,332684,2259494970
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l24_x1258_y2323_cell.tiff,8,10573,164212,2259498007
masks/20190715_p173_slide22_ac1_vz_s1_p1_r19_a19_ac_full_l1_x0_y0_cyto.tiff,8,18573,203140,2259508718
masks/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l10_x370_y131_sphere.tiff,8,1647,170794,2259527424
masks/20190711_p173_slide28_ac1_vz_s1_p1_r13_a13_ac_full_cropmask_l4_x387_y130_sphere.tiff,8,2050,137548,2259529217
masks/20190621_p176_slide36_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y5_cyto.tiff,8,6426,87430,2259531415
masks/20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_cropmask_l6_x464_y0_sphere.tiff,8,2329,242248,2259537972
masks/20190619_p176_slide43_ac1_vz_s1_p1_r9_a9_ac_full_l2_x346_y217_nucleiexp.tiff,8,20535,309004,2259540447
masks/20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_cropmask_l4_x279_y166_sphere.tiff,8,434,17867,2259561122
masks/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l4_x212_y439_nucleiexp.tiff,8,4650,91068,2259561704
masks/20190621_p173_slide13_ac1_vz_s1_p1_r17_a17_ac_full_l2_x0_y308_cyto.tiff,8,29728,279922,2259566496
masks/20190625_p173_slide10_ac1_vz_s1_p1_r17_a17_ac_full_l8_x649_y0_cell.tiff,8,29531,356428,2259596359
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l11_x587_y884_nucleiexp.tiff,8,17586,311468,2259626025
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l2_x0_y949_sphere.tiff,8,2594,322898,2259643752
masks/20190715_p173_slide22_ac1_vz_s1_p1_r17_a17_ac_full_cropmask_l1_x0_y281_sphere.tiff,8,1209,100332,2259646490
masks/20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l2_x74_y209_cell.tiff,8,45678,526528,2259647845
masks/20190619_p173_slide31_ac1_vz_s1_p1_r15_a15_ac_full_l1_x0_y0_nucleiexp.tiff,8,2563,67174,2259693659
masks/20190708_p173_slide26_ac1_vz_s1_p5_r64_a64_ac_full_l1_x0_y0_cell.tiff,8,3000,58096,2259696360
masks/20190620_p173_slide19_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_cell.tiff,8,8052,115636,2259699493
masks/20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_cropmask_l5_x245_y316_sphere.tiff,8,1136,85512,2259707676
masks/20190619_p173_slide31_ac1_vz_s1_p1_r7_a7_ac_full_cropmask_l1_x2_y0_sphere.tiff,8,1659,183418,2259708958
masks/20190621_p176_slide36_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y115_nucleiexp.tiff,8,4552,97948,2259710759
masks/20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l1_x0_y391_cell.tiff,8,15364,210756,2259715449
masks/20190715_p173_slide22_ac1_vz_s1_p1_r24_a24_ac_full_l4_x296_y0_nucleiexp.tiff,8,9411,225328,2259730948
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l1_x48_y635_nucleiexp.tiff,8,3851,102348,2259740499
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l14_x762_y650_cell.tiff,8,10269,134268,2259744489
masks/20190715_p173_slide22_ac1_vz_s1_p1_r1_a1_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1599,181808,2259754896
masks/20190621_p173_slide13_ac1_vz_s1_p1_r10_a10_ac_full_cropmask_l4_x481_y124_sphere.tiff,8,1818,157216,2259756637
masks/20190620_p176_slide5_ac1_vz_s1_p1_r9_a9_ac_full_l1_x0_y0_nucleiexp.tiff,8,10811,206012,2259758603
masks/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_cropmask_l15_x1451_y22_sphere.tiff,8,1588,168418,2259769549
masks/20190715_p173_slide16_ac1_vz_s1_p2_r23_a23_ac_full_l2_x134_y0_nucleiexp.tiff,8,6457,115918,2259771285
masks/20190715_p173_slide16_ac1_vz_s1_p1_r17_a17_ac_full_l8_x621_y485_cyto.tiff,8,9106,106768,2259777882
masks/20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l2_x74_y209_nucleiexp.tiff,8,33468,526528,2259787125
masks/20190715_p173_slide16_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_nucleiexp.tiff,8,14706,280624,2259820734
masks/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l12_x616_y997_nucleiexp.tiff,8,18941,358792,2259835576
masks/20190621_p176_slide36_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_cyto.tiff,8,31043,314974,2259854657
masks/20190619_p173_slide31_ac1_vz_s1_p1_r11_a11_ac_full_l2_x217_y72_cyto.tiff,8,21134,204424,2259885831
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l28_x1394_y1748_cyto.tiff,8,14668,167278,2259907101
masks/20190619_p173_slide31_ac1_vz_s1_p1_r14_a14_ac_full_l3_x389_y144_cyto.tiff,8,22958,249478,2259921907
masks/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l9_x416_y292_cell.tiff,8,8465,129282,2259945002
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l41_x2211_y1248_nucleiexp.tiff,8,10189,198476,2259953601
masks/20190708_p173_slide26_ac1_vz_s1_p4_r2_a2_ac_full_l1_x1_y0_nucleiexp.tiff,8,5562,114844,2259963933
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l5_x223_y1835_cyto.tiff,8,34402,330532,2259969631
masks/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_l4_x54_y1161_cell.tiff,8,43472,527452,2260004169
masks/20190619_p176_slide43_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_cyto.tiff,8,27203,274808,2260047776
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l5_x295_y1063_cyto.tiff,8,30455,352702,2260075110
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l34_x1760_y394_cell.tiff,8,5391,88024,2260105701
masks/20190621_p173_slide13_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y9_cyto.tiff,8,21459,243820,2260111229
masks/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_l5_x172_y197_nucleiexp.tiff,8,7820,151446,2260132819
masks/20190621_p176_slide36_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y0_cyto.tiff,8,37148,368108,2260140779
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l38_x1681_y1_sphere.tiff,8,1780,208476,2260178058
masks/20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l4_x250_y0_cyto.tiff,8,12575,150788,2260179984
masks/20190625_p173_slide10_ac1_vz_s1_p1_r18_a18_ac_full_l8_x588_y600_cell.tiff,8,7080,99868,2260192694
masks/20190708_p173_slide39_ac1_vz_s1_p1_r11_a11_ac_full_l1_x0_y0_cyto.tiff,8,13829,154280,2260199911
masks/20190708_p173_slide26_ac1_vz_s1_p5_r64_a64_ac_full_l1_x0_y0_nucleiexp.tiff,8,2161,58096,2260213873
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l45_x2183_y360_sphere.tiff,8,2080,196204,2260216172
masks/20190708_p173_slide26_ac1_vz_s1_p4_r31_a31_ac_full_l3_x602_y162_cyto.tiff,8,26003,259388,2260218400
masks/20190710_p173_slide36_ac1_vz_s1_p1_r8_a8_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1523,177484,2260244540
masks/20190711_p173_slide28_ac1_vz_s1_p1_r13_a13_ac_full_l6_x851_y0_cell.tiff,8,11304,141208,2260246205
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l27_x1337_y1136_cyto.tiff,8,35398,349590,2260257644
masks/20190715_p173_slide16_ac1_vz_s1_p1_r2_a2_ac_full_l2_x130_y0_nucleiexp.tiff,8,6369,115076,2260293180
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_cropmask_l9_x421_y508_sphere.tiff,8,2933,345544,2260299687
masks/20190708_p173_slide39_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_cyto.tiff,8,4375,66152,2260302766
masks/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l14_x1178_y270_nucleiexp.tiff,8,9593,180604,2260307272
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l2_x97_y1467_cell.tiff,8,24898,302596,2260317008
masks/20190715_p173_slide22_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_cyto.tiff,8,22270,227298,2260342041
masks/20190619_p176_slide43_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_cell.tiff,8,22419,274808,2260364444
masks/20190621_p173_slide13_ac1_vz_s1_p1_r2_a2_ac_full_cropmask_l1_x0_y9_sphere.tiff,8,2178,243820,2260386994
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l16_x855_y74_cyto.tiff,8,9542,127516,2260389314
masks/20190708_p173_slide26_ac1_vz_s1_p6_r59_a59_ac_full_l3_x349_y78_nucleiexp.tiff,8,8764,193498,2260398991
masks/20190620_p176_slide27_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y7_cyto.tiff,8,12866,173868,2260407896
masks/20190715_p176_slide30_ac1_vz_s1_p1_r2_a2_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1511,116228,2260420893
masks/20190621_p173_slide4_ac1_vz_s1_p1_r5_a5_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1519,163660,2260422546
masks/20190715_p173_slide22_ac1_vz_s1_p1_r10_a10_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1022,102156,2260424206
masks/20190620_p176_slide5_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y0_nucleiexp.tiff,8,8579,157542,2260425372
