image_id,image_number,image_pos_x,image_pos_y,image_shape_h,image_shape_w,crop_number,acquisition_id,bc_depth,bc_invalid,bc_valid,bc_highest_count,bc_second_count,condition_id,condition_name,time_point,barcode,concentration,plate_id,bc_plate,bc_x,bc_y,well_name,sampleblock_id,site_id,acquisition_mcd_acid,acquisition_mcd_roiid,slideac_id,site_mcd_panoramaid,slide_id,slideac_name,slide_number,sampleblock_name,cellline,hastelox,mask_filename_cell,mask_filename_cyto,mask_filename_nucleiexp,image_stack_filename_FullStackComp,image_stack_filename_FullStackFiltered
668,668,41,220,195,163,1,251,30.0,12,44,44,0,31,T-47D_c1.0_tp72,72.0,"{'Pd102': 0, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,173,1,7,C,C07,1,32,27,27,29,1,29,20190715_p173_slide22_ac1_vz,22,p173,T-47D,1,20190715_p173_slide22_ac1_vz_s1_p1_r27_a27_ac_full_l1_x41_y220_cell.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r27_a27_ac_full_l1_x41_y220_cyto.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r27_a27_ac_full_l1_x41_y220_nucleiexp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r27_a27_ac_full_l1_x41_y220_comp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r27_a27_ac_full_l1_x41_y220_filtered.tiff
115,115,0,0,228,260,1,33,30.0,56,32,31,1,57,T-REx-293_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,173,1,10,D,D10,1,5,3,3,5,1,5,20190620_p173_slide19_ac1_vz,19,p173,T-REx-293,1,20190620_p173_slide19_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_cell.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_cyto.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_nucleiexp.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_comp.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_filtered.tiff
285,285,232,0,442,347,2,118,30.0,120,95,94,1,57,T-REx-293_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,173,1,10,D,D10,1,14,31,31,14,4,14,20190708_p173_slide26_ac1_vz,26,p173,T-REx-293,1,20190708_p173_slide26_ac1_vz_s1_p4_r31_a31_ac_full_l2_x232_y0_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r31_a31_ac_full_l2_x232_y0_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r31_a31_ac_full_l2_x232_y0_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r31_a31_ac_full_l2_x232_y0_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r31_a31_ac_full_l2_x232_y0_filtered.tiff
311,311,71,461,384,398,2,133,30.0,92,92,92,0,57,T-REx-293_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,173,1,10,D,D10,1,15,78,78,14,5,14,20190708_p173_slide26_ac1_vz,26,p173,T-REx-293,1,20190708_p173_slide26_ac1_vz_s1_p5_r78_a78_ac_full_l2_x71_y461_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r78_a78_ac_full_l2_x71_y461_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r78_a78_ac_full_l2_x71_y461_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r78_a78_ac_full_l2_x71_y461_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r78_a78_ac_full_l2_x71_y461_filtered.tiff
333,333,180,0,373,369,2,148,30.0,92,105,104,1,57,T-REx-293_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,173,1,10,D,D10,1,16,63,63,14,6,14,20190708_p173_slide26_ac1_vz,26,p173,T-REx-293,1,20190708_p173_slide26_ac1_vz_s1_p6_r63_a63_ac_full_l2_x180_y0_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r63_a63_ac_full_l2_x180_y0_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r63_a63_ac_full_l2_x180_y0_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r63_a63_ac_full_l2_x180_y0_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p6_r63_a63_ac_full_l2_x180_y0_filtered.tiff
660,660,207,0,381,378,2,246,30.0,68,57,56,1,57,T-REx-293_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,173,1,10,D,D10,1,32,18,18,29,1,29,20190715_p173_slide22_ac1_vz,22,p173,T-REx-293,1,20190715_p173_slide22_ac1_vz_s1_p1_r18_a18_ac_full_l2_x207_y0_cell.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r18_a18_ac_full_l2_x207_y0_cyto.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r18_a18_ac_full_l2_x207_y0_nucleiexp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r18_a18_ac_full_l2_x207_y0_comp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r18_a18_ac_full_l2_x207_y0_filtered.tiff
120,120,0,221,273,252,1,37,30.0,31,22,21,1,87,HT-29_c0.25_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,173,1,5,F,F05,1,5,9,9,5,1,5,20190620_p173_slide19_ac1_vz,19,p173,HT-29,0,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l1_x0_y221_cell.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l1_x0_y221_cyto.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l1_x0_y221_nucleiexp.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l1_x0_y221_comp.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l1_x0_y221_filtered.tiff
610,610,245,316,202,211,5,226,30.0,26,15,14,1,87,HT-29_c0.25_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,173,1,5,F,F05,1,30,8,8,28,1,28,20190715_p173_slide16_ac1_vz,16,p173,HT-29,0,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l5_x245_y316_cell.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l5_x245_y316_cyto.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l5_x245_y316_nucleiexp.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l5_x245_y316_comp.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l5_x245_y316_filtered.tiff
617,617,272,0,174,181,5,229,30.0,17,32,32,0,87,HT-29_c0.25_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,173,1,5,F,F05,1,31,21,21,28,2,28,20190715_p173_slide16_ac1_vz,16,p173,HT-29,0,20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l5_x272_y0_cell.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l5_x272_y0_cyto.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l5_x272_y0_nucleiexp.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l5_x272_y0_comp.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l5_x272_y0_filtered.tiff
651,651,3,0,201,221,1,241,30.0,24,17,17,0,87,HT-29_c0.25_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,173,1,5,F,F05,1,32,11,11,29,1,29,20190715_p173_slide22_ac1_vz,22,p173,HT-29,0,20190715_p173_slide22_ac1_vz_s1_p1_r11_a11_ac_full_l1_x3_y0_cell.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r11_a11_ac_full_l1_x3_y0_cyto.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r11_a11_ac_full_l1_x3_y0_nucleiexp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r11_a11_ac_full_l1_x3_y0_comp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r11_a11_ac_full_l1_x3_y0_filtered.tiff
122,122,131,0,337,327,3,37,30.0,152,37,30,2,105,DLD-1_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 1}",0.5,173,1,4,G,G04,1,5,9,9,5,1,5,20190620_p173_slide19_ac1_vz,19,p173,DLD-1,0,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l3_x131_y0_cell.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l3_x131_y0_cyto.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l3_x131_y0_nucleiexp.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l3_x131_y0_comp.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l3_x131_y0_filtered.tiff
182,182,0,1,328,303,1,71,30.0,89,69,69,0,105,DLD-1_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 1}",0.5,173,1,4,G,G04,1,9,1,1,9,1,9,20190621_p173_slide13_ac1_vz,13,p173,DLD-1,0,20190621_p173_slide13_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y1_cell.tiff,20190621_p173_slide13_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y1_cyto.tiff,20190621_p173_slide13_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y1_nucleiexp.tiff,20190621_p173_slide13_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y1_comp.tiff,20190621_p173_slide13_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y1_filtered.tiff
609,609,39,328,284,368,4,226,30.0,98,27,26,1,105,DLD-1_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 1}",0.5,173,1,4,G,G04,1,30,8,8,28,1,28,20190715_p173_slide16_ac1_vz,16,p173,DLD-1,0,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l4_x39_y328_cell.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l4_x39_y328_cyto.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l4_x39_y328_nucleiexp.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l4_x39_y328_comp.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l4_x39_y328_filtered.tiff
613,613,0,33,329,327,1,229,30.0,116,42,41,1,105,DLD-1_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 1}",0.5,173,1,4,G,G04,1,31,21,21,28,2,28,20190715_p173_slide16_ac1_vz,16,p173,DLD-1,0,20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l1_x0_y33_cell.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l1_x0_y33_cyto.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l1_x0_y33_nucleiexp.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l1_x0_y33_comp.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l1_x0_y33_filtered.tiff
123,123,311,257,391,372,4,37,30.0,157,47,46,1,37,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,10,C,C10,1,5,9,9,5,1,5,20190620_p173_slide19_ac1_vz,19,p173,DLD-1,1,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l4_x311_y257_cell.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l4_x311_y257_cyto.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l4_x311_y257_nucleiexp.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l4_x311_y257_comp.tiff,20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_l4_x311_y257_filtered.tiff
194,194,0,9,354,344,1,74,30.0,103,63,62,1,37,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,10,C,C10,1,9,2,2,9,1,9,20190621_p173_slide13_ac1_vz,13,p173,DLD-1,1,20190621_p173_slide13_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y9_cell.tiff,20190621_p173_slide13_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y9_cyto.tiff,20190621_p173_slide13_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y9_nucleiexp.tiff,20190621_p173_slide13_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y9_comp.tiff,20190621_p173_slide13_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y9_filtered.tiff
262,262,12,0,183,164,1,102,30.0,23,26,25,1,37,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,10,C,C10,1,13,4,4,13,1,13,20190625_p173_slide10_ac1_vz,10,p173,DLD-1,1,20190625_p173_slide10_ac1_vz_s1_p1_r4_a4_ac_full_l1_x12_y0_cell.tiff,20190625_p173_slide10_ac1_vz_s1_p1_r4_a4_ac_full_l1_x12_y0_cyto.tiff,20190625_p173_slide10_ac1_vz_s1_p1_r4_a4_ac_full_l1_x12_y0_nucleiexp.tiff,20190625_p173_slide10_ac1_vz_s1_p1_r4_a4_ac_full_l1_x12_y0_comp.tiff,20190625_p173_slide10_ac1_vz_s1_p1_r4_a4_ac_full_l1_x12_y0_filtered.tiff
281,281,0,0,171,199,1,115,30.0,33,40,40,0,37,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,10,C,C10,1,14,23,23,14,4,14,20190708_p173_slide26_ac1_vz,26,p173,DLD-1,1,20190708_p173_slide26_ac1_vz_s1_p4_r23_a23_ac_full_l1_x0_y0_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r23_a23_ac_full_l1_x0_y0_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r23_a23_ac_full_l1_x0_y0_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r23_a23_ac_full_l1_x0_y0_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p4_r23_a23_ac_full_l1_x0_y0_filtered.tiff
293,293,0,0,158,183,1,121,30.0,22,43,42,1,37,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,10,C,C10,1,15,64,64,14,5,14,20190708_p173_slide26_ac1_vz,26,p173,DLD-1,1,20190708_p173_slide26_ac1_vz_s1_p5_r64_a64_ac_full_l1_x0_y0_cell.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r64_a64_ac_full_l1_x0_y0_cyto.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r64_a64_ac_full_l1_x0_y0_nucleiexp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r64_a64_ac_full_l1_x0_y0_comp.tiff,20190708_p173_slide26_ac1_vz_s1_p5_r64_a64_ac_full_l1_x0_y0_filtered.tiff
608,608,0,0,385,388,3,226,30.0,155,52,51,1,37,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,10,C,C10,1,30,8,8,28,1,28,20190715_p173_slide16_ac1_vz,16,p173,DLD-1,1,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l3_x0_y0_cell.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l3_x0_y0_cyto.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l3_x0_y0_nucleiexp.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l3_x0_y0_comp.tiff,20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_l3_x0_y0_filtered.tiff
612,612,0,0,370,373,1,228,30.0,148,61,59,1,37,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,10,C,C10,1,31,20,20,28,2,28,20190715_p173_slide16_ac1_vz,16,p173,DLD-1,1,20190715_p173_slide16_ac1_vz_s1_p2_r20_a20_ac_full_l1_x0_y0_cell.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r20_a20_ac_full_l1_x0_y0_cyto.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r20_a20_ac_full_l1_x0_y0_nucleiexp.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r20_a20_ac_full_l1_x0_y0_comp.tiff,20190715_p173_slide16_ac1_vz_s1_p2_r20_a20_ac_full_l1_x0_y0_filtered.tiff
652,652,0,0,311,365,1,242,30.0,141,57,56,1,37,DLD-1_c1.0_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,173,1,10,C,C10,1,32,13,13,29,1,29,20190715_p173_slide22_ac1_vz,22,p173,DLD-1,1,20190715_p173_slide22_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_cell.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_cyto.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_nucleiexp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_comp.tiff,20190715_p173_slide22_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_filtered.tiff
127,127,50,483,244,153,1,41,30.0,42,34,33,1,63,T-47D_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 0}",0.5,173,1,3,E,E03,1,6,6,6,6,1,6,20190620_p173_slide34_ac1_vz,34,p173,T-47D,1,20190620_p173_slide34_ac1_vz_s1_p1_r6_a6_ac_full_l1_x50_y483_cell.tiff,20190620_p173_slide34_ac1_vz_s1_p1_r6_a6_ac_full_l1_x50_y483_cyto.tiff,20190620_p173_slide34_ac1_vz_s1_p1_r6_a6_ac_full_l1_x50_y483_nucleiexp.tiff,20190620_p173_slide34_ac1_vz_s1_p1_r6_a6_ac_full_l1_x50_y483_comp.tiff,20190620_p173_slide34_ac1_vz_s1_p1_r6_a6_ac_full_l1_x50_y483_filtered.tiff
338,338,2,0,191,160,1,152,30.0,30,40,40,0,63,T-47D_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 0}",0.5,173,1,3,E,E03,1,17,3,3,15,1,15,20190708_p173_slide39_ac1_vz,39,p173,T-47D,1,20190708_p173_slide39_ac1_vz_s1_p1_r3_a3_ac_full_l1_x2_y0_cell.tiff,20190708_p173_slide39_ac1_vz_s1_p1_r3_a3_ac_full_l1_x2_y0_cyto.tiff,20190708_p173_slide39_ac1_vz_s1_p1_r3_a3_ac_full_l1_x2_y0_nucleiexp.tiff,20190708_p173_slide39_ac1_vz_s1_p1_r3_a3_ac_full_l1_x2_y0_comp.tiff,20190708_p173_slide39_ac1_vz_s1_p1_r3_a3_ac_full_l1_x2_y0_filtered.tiff
454,454,93,469,223,243,2,180,30.0,60,31,31,0,63,T-47D_c0.5_tp72,72.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 0}",0.5,173,1,3,E,E03,1,23,13,13,21,1,21,20190710_p173_slide36_ac1_vz,36,p173,T-47D,1,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l2_x93_y469_cell.tiff,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l2_x93_y469_cyto.tiff,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l2_x93_y469_nucleiexp.tiff,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l2_x93_y469_comp.tiff,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l2_x93_y469_filtered.tiff
129,129,318,293,198,173,3,41,30.0,9,40,40,0,79,T-47D_c0.5_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,173,1,11,E,E11,1,6,6,6,6,1,6,20190620_p173_slide34_ac1_vz,34,p173,T-47D,1,20190620_p173_slide34_ac1_vz_s1_p1_r6_a6_ac_full_l3_x318_y293_cell.tiff,20190620_p173_slide34_ac1_vz_s1_p1_r6_a6_ac_full_l3_x318_y293_cyto.tiff,20190620_p173_slide34_ac1_vz_s1_p1_r6_a6_ac_full_l3_x318_y293_nucleiexp.tiff,20190620_p173_slide34_ac1_vz_s1_p1_r6_a6_ac_full_l3_x318_y293_comp.tiff,20190620_p173_slide34_ac1_vz_s1_p1_r6_a6_ac_full_l3_x318_y293_filtered.tiff
337,337,0,0,181,182,1,151,30.0,22,53,53,0,79,T-47D_c0.5_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,173,1,11,E,E11,1,17,2,2,15,1,15,20190708_p173_slide39_ac1_vz,39,p173,T-47D,1,20190708_p173_slide39_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_cell.tiff,20190708_p173_slide39_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_cyto.tiff,20190708_p173_slide39_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_nucleiexp.tiff,20190708_p173_slide39_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_comp.tiff,20190708_p173_slide39_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_filtered.tiff
455,455,231,214,254,236,3,180,30.0,46,69,68,1,79,T-47D_c0.5_tp72,72.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,173,1,11,E,E11,1,23,13,13,21,1,21,20190710_p173_slide36_ac1_vz,36,p173,T-47D,1,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l3_x231_y214_cell.tiff,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l3_x231_y214_cyto.tiff,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l3_x231_y214_nucleiexp.tiff,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l3_x231_y214_comp.tiff,20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l3_x231_y214_filtered.tiff
144,144,209,423,391,330,3,50,30.0,148,34,32,1,34,DLD-1_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,176,1,8,C,C08,2,7,15,15,7,1,7,20190620_p176_slide27_ac1_vz,27,p176,DLD-1,0,20190620_p176_slide27_ac1_vz_s1_p1_r15_a15_ac_full_l3_x209_y423_cell.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r15_a15_ac_full_l3_x209_y423_cyto.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r15_a15_ac_full_l3_x209_y423_nucleiexp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r15_a15_ac_full_l3_x209_y423_comp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r15_a15_ac_full_l3_x209_y423_filtered.tiff
343,343,0,0,416,353,1,157,30.0,174,56,54,1,34,DLD-1_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 0}",1.0,176,1,8,C,C08,2,18,13,13,16,1,16,20190708_p176_slide33_ac1_vz,33,p176,DLD-1,0,20190708_p176_slide33_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_cell.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_cyto.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_nucleiexp.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_comp.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r13_a13_ac_full_l1_x0_y0_filtered.tiff
